"","Div","Season","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR"
"1296","SP2","201516","04/10/15","Llagostera","Elche",4,1,"H",2,0,"H"
"1297","SP2","201516","04/10/15","Mirandes","Girona",1,0,"H",0,0,"D"
"1298","SP2","201516","04/10/15","Osasuna","Lugo",4,0,"H",3,0,"H"
"1299","SP2","201516","04/10/15","Oviedo","Mallorca",1,1,"D",1,1,"D"
"1300","SP2","201516","10/10/15","Alaves","Osasuna",3,0,"H",1,0,"H"
"1301","SP2","201516","10/10/15","Ath Bilbao B","Numancia",0,0,"D",0,0,"D"
"1302","SP2","201516","10/10/15","Elche","Mirandes",1,4,"A",0,0,"D"
"1303","SP2","201516","10/10/15","Ponferradina","Gimnastic",2,2,"D",0,0,"D"
"1304","SP2","201516","10/10/15","Tenerife","Leganes",0,0,"D",0,0,"D"
"1305","SP2","201516","11/10/15","Albacete","Zaragoza",1,3,"A",0,3,"A"
"1306","SP2","201516","11/10/15","Alcorcon","Huesca",0,1,"A",0,0,"D"
"1307","SP2","201516","11/10/15","Girona","Almeria",1,1,"D",1,1,"D"
"1308","SP2","201516","11/10/15","Lugo","Cordoba",1,2,"A",1,1,"D"
"1309","SP2","201516","11/10/15","Mallorca","Llagostera",1,0,"H",0,0,"D"
"1310","SP2","201516","11/10/15","Valladolid","Oviedo",2,3,"A",1,2,"A"
"1311","SP2","201516","17/10/15","Gimnastic","Ath Bilbao B",2,1,"H",1,0,"H"
"1312","SP2","201516","17/10/15","Leganes","Girona",2,2,"D",1,0,"H"
"1313","SP2","201516","17/10/15","Mirandes","Mallorca",2,2,"D",2,0,"H"
"1314","SP2","201516","17/10/15","Osasuna","Albacete",1,0,"H",1,0,"H"
"1315","SP2","201516","17/10/15","Oviedo","Alcorcon",3,2,"H",1,0,"H"
"1316","SP2","201516","18/10/15","Almeria","Elche",2,3,"A",1,1,"D"
"1317","SP2","201516","18/10/15","Cordoba","Numancia",3,2,"H",2,1,"H"
"1318","SP2","201516","18/10/15","Huesca","Ponferradina",1,1,"D",1,0,"H"
"1319","SP2","201516","18/10/15","Llagostera","Valladolid",3,1,"H",1,0,"H"
"1320","SP2","201516","18/10/15","Lugo","Alaves",1,0,"H",1,0,"H"
"1321","SP2","201516","18/10/15","Zaragoza","Tenerife",2,0,"H",1,0,"H"
"1322","SP2","201516","24/10/15","Alaves","Cordoba",3,2,"H",1,2,"A"
"1323","SP2","201516","24/10/15","Alcorcon","Llagostera",6,1,"H",5,0,"H"
"1324","SP2","201516","24/10/15","Ath Bilbao B","Huesca",0,0,"D",0,0,"D"
"1325","SP2","201516","24/10/15","Elche","Leganes",0,0,"D",0,0,"D"
"1326","SP2","201516","24/10/15","Girona","Zaragoza",0,0,"D",0,0,"D"
"1327","SP2","201516","25/10/15","Albacete","Lugo",2,0,"H",1,0,"H"
"1328","SP2","201516","25/10/15","Mallorca","Almeria",1,0,"H",0,0,"D"
"1329","SP2","201516","25/10/15","Numancia","Gimnastic",1,1,"D",0,0,"D"
"1330","SP2","201516","25/10/15","Ponferradina","Oviedo",4,2,"H",2,1,"H"
"1331","SP2","201516","25/10/15","Tenerife","Osasuna",2,2,"D",1,1,"D"
"1332","SP2","201516","25/10/15","Valladolid","Mirandes",2,1,"H",2,0,"H"
"1333","SP2","201516","31/10/15","Cordoba","Gimnastic",2,0,"H",2,0,"H"
"1334","SP2","201516","31/10/15","Huesca","Numancia",2,0,"H",1,0,"H"
"1335","SP2","201516","31/10/15","Llagostera","Ponferradina",0,1,"A",0,0,"D"
"1336","SP2","201516","31/10/15","Lugo","Tenerife",2,0,"H",2,0,"H"
"1337","SP2","201516","31/10/15","Mirandes","Alcorcon",3,0,"H",2,0,"H"
"1338","SP2","201516","01/11/15","Alaves","Albacete",1,1,"D",1,1,"D"
"1339","SP2","201516","01/11/15","Almeria","Valladolid",1,1,"D",0,0,"D"
"1340","SP2","201516","01/11/15","Leganes","Mallorca",0,0,"D",0,0,"D"
"1341","SP2","201516","01/11/15","Osasuna","Girona",0,1,"A",0,1,"A"
"1342","SP2","201516","01/11/15","Oviedo","Ath Bilbao B",0,0,"D",0,0,"D"
"1343","SP2","201516","01/11/15","Zaragoza","Elche",2,0,"H",0,0,"D"
"1344","SP2","201516","07/11/15","Mallorca","Zaragoza",0,0,"D",0,0,"D"
"1345","SP2","201516","07/11/15","Ponferradina","Mirandes",2,2,"D",1,1,"D"
"1346","SP2","201516","07/11/15","Tenerife","Alaves",2,0,"H",0,0,"D"
"1347","SP2","201516","07/11/15","Valladolid","Leganes",1,1,"D",1,0,"H"
"1348","SP2","201516","08/11/15","Albacete","Cordoba",2,0,"H",0,0,"D"
"1349","SP2","201516","08/11/15","Alcorcon","Almeria",0,0,"D",0,0,"D"
"1350","SP2","201516","08/11/15","Elche","Osasuna",2,1,"H",1,1,"D"
"1351","SP2","201516","08/11/15","Gimnastic","Huesca",2,0,"H",2,0,"H"
"1352","SP2","201516","08/11/15","Girona","Lugo",0,1,"A",0,0,"D"
"1353","SP2","201516","08/11/15","Numancia","Oviedo",1,0,"H",0,0,"D"
"1354","SP2","201516","09/11/15","Ath Bilbao B","Llagostera",2,0,"H",1,0,"H"
"1355","SP2","201516","14/11/15","Alaves","Girona",1,0,"H",1,0,"H"
"1356","SP2","201516","14/11/15","Albacete","Tenerife",1,2,"A",1,1,"D"
"1357","SP2","201516","14/11/15","Leganes","Alcorcon",3,0,"H",2,0,"H"
"1358","SP2","201516","14/11/15","Lugo","Elche",1,1,"D",1,0,"H"
"1359","SP2","201516","14/11/15","Mirandes","Ath Bilbao B",3,0,"H",2,0,"H"
"1360","SP2","201516","15/11/15","Almeria","Ponferradina",1,1,"D",1,1,"D"
"1361","SP2","201516","15/11/15","Cordoba","Huesca",1,1,"D",0,0,"D"
"1362","SP2","201516","15/11/15","Llagostera","Numancia",2,1,"H",2,0,"H"
"1363","SP2","201516","15/11/15","Osasuna","Mallorca",2,1,"H",2,1,"H"
"1364","SP2","201516","15/11/15","Oviedo","Gimnastic",2,0,"H",2,0,"H"
"1365","SP2","201516","15/11/15","Zaragoza","Valladolid",0,2,"A",0,1,"A"
"1366","SP2","201516","21/11/15","Ath Bilbao B","Almeria",0,0,"D",0,0,"D"
"1367","SP2","201516","21/11/15","Elche","Alaves",0,1,"A",0,0,"D"
"1368","SP2","201516","21/11/15","Huesca","Oviedo",0,1,"A",0,0,"D"
"1369","SP2","201516","21/11/15","Mallorca","Lugo",1,1,"D",0,0,"D"
"1370","SP2","201516","21/11/15","Numancia","Mirandes",2,2,"D",0,1,"A"
"1371","SP2","201516","22/11/15","Alcorcon","Zaragoza",1,0,"H",1,0,"H"
"1372","SP2","201516","22/11/15","Gimnastic","Llagostera",2,0,"H",1,0,"H"
"1373","SP2","201516","22/11/15","Girona","Albacete",3,0,"H",2,0,"H"
"1374","SP2","201516","22/11/15","Ponferradina","Leganes",1,0,"H",0,0,"D"
"1375","SP2","201516","22/11/15","Tenerife","Cordoba",1,1,"D",0,0,"D"
"1376","SP2","201516","22/11/15","Valladolid","Osasuna",0,1,"A",0,0,"D"
"1377","SP2","201516","28/11/15","Alaves","Mallorca",1,0,"H",1,0,"H"
"1378","SP2","201516","28/11/15","Almeria","Numancia",1,1,"D",1,0,"H"
"1379","SP2","201516","28/11/15","Leganes","Ath Bilbao B",1,0,"H",1,0,"H"
"1380","SP2","201516","28/11/15","Llagostera","Huesca",2,0,"H",1,0,"H"
"1381","SP2","201516","28/11/15","Osasuna","Alcorcon",1,2,"A",0,1,"A"
"1382","SP2","201516","29/11/15","Albacete","Elche",1,0,"H",0,0,"D"
"1383","SP2","201516","29/11/15","Cordoba","Oviedo",2,1,"H",2,1,"H"
"1384","SP2","201516","29/11/15","Lugo","Valladolid",1,1,"D",0,0,"D"
"1385","SP2","201516","29/11/15","Mirandes","Gimnastic",0,1,"A",0,0,"D"
"1386","SP2","201516","29/11/15","Tenerife","Girona",1,1,"D",1,1,"D"
"1387","SP2","201516","29/11/15","Zaragoza","Ponferradina",2,0,"H",2,0,"H"
"1388","SP2","201516","05/12/15","Alcorcon","Lugo",1,1,"D",0,1,"A"
"1389","SP2","201516","05/12/15","Elche","Tenerife",0,0,"D",0,0,"D"
"1390","SP2","201516","05/12/15","Gimnastic","Almeria",2,2,"D",2,1,"H"
"1391","SP2","201516","05/12/15","Valladolid","Alaves",1,2,"A",0,1,"A"
"1392","SP2","201516","06/12/15","Girona","Cordoba",1,2,"A",0,0,"D"
"1393","SP2","201516","06/12/15","Huesca","Mirandes",1,2,"A",0,1,"A"
"1394","SP2","201516","06/12/15","Mallorca","Albacete",2,0,"H",0,0,"D"
"1395","SP2","201516","06/12/15","Numancia","Leganes",1,2,"A",0,1,"A"
"1396","SP2","201516","06/12/15","Oviedo","Llagostera",2,1,"H",2,1,"H"
"1397","SP2","201516","06/12/15","Ponferradina","Osasuna",3,0,"H",2,0,"H"
"1398","SP2","201516","07/12/15","Ath Bilbao B","Zaragoza",0,1,"A",0,1,"A"
"1399","SP2","201516","12/12/15","Alaves","Alcorcon",1,1,"D",0,0,"D"
"1400","SP2","201516","12/12/15","Cordoba","Llagostera",2,0,"H",1,0,"H"
"1401","SP2","201516","12/12/15","Girona","Elche",0,1,"A",0,1,"A"
"1402","SP2","201516","12/12/15","Lugo","Ponferradina",3,1,"H",1,1,"D"
"1403","SP2","201516","12/12/15","Tenerife","Mallorca",2,1,"H",0,1,"A"
"1404","SP2","201516","13/12/15","Albacete","Valladolid",0,1,"A",0,1,"A"
"1405","SP2","201516","13/12/15","Almeria","Huesca",1,2,"A",0,2,"A"
"1406","SP2","201516","13/12/15","Leganes","Gimnastic",1,0,"H",1,0,"H"
"1407","SP2","201516","13/12/15","Mirandes","Oviedo",1,2,"A",1,0,"H"
"1408","SP2","201516","13/12/15","Osasuna","Ath Bilbao B",1,1,"D",0,1,"A"
"1409","SP2","201516","13/12/15","Zaragoza","Numancia",2,2,"D",1,0,"H"
"1410","SP2","201516","18/12/15","Elche","Cordoba",2,1,"H",2,1,"H"
"1411","SP2","201516","19/12/15","Gimnastic","Zaragoza",3,1,"H",1,0,"H"
"1412","SP2","201516","19/12/15","Mallorca","Girona",1,1,"D",1,0,"H"
"1413","SP2","201516","19/12/15","Numancia","Osasuna",1,3,"A",0,0,"D"
"1414","SP2","201516","19/12/15","Ponferradina","Alaves",0,1,"A",0,0,"D"
"1415","SP2","201516","20/12/15","Alcorcon","Albacete",1,0,"H",1,0,"H"
"1416","SP2","201516","20/12/15","Huesca","Leganes",1,1,"D",0,0,"D"
"1417","SP2","201516","20/12/15","Llagostera","Mirandes",0,0,"D",0,0,"D"
"1418","SP2","201516","20/12/15","Oviedo","Almeria",1,0,"H",1,0,"H"
"1419","SP2","201516","20/12/15","Valladolid","Tenerife",4,1,"H",2,1,"H"
"1420","SP2","201516","21/12/15","Ath Bilbao B","Lugo",1,1,"D",1,1,"D"
"1421","SP2","201516","02/01/16","Alaves","Ath Bilbao B",3,0,"H",2,0,"H"
"1422","SP2","201516","02/01/16","Elche","Mallorca",1,1,"D",1,0,"H"
"1423","SP2","201516","02/01/16","Osasuna","Gimnastic",1,1,"D",0,0,"D"
"1424","SP2","201516","03/01/16","Albacete","Ponferradina",2,2,"D",1,0,"H"
"1425","SP2","201516","03/01/16","Almeria","Llagostera",2,1,"H",0,0,"D"
"1426","SP2","201516","03/01/16","Cordoba","Mirandes",1,2,"A",0,1,"A"
"1427","SP2","201516","03/01/16","Leganes","Oviedo",1,1,"D",1,0,"H"
"1428","SP2","201516","03/01/16","Lugo","Numancia",2,3,"A",1,1,"D"
"1429","SP2","201516","03/01/16","Zaragoza","Huesca",3,3,"D",1,0,"H"
"1430","SP2","201516","04/01/16","Girona","Valladolid",1,0,"H",0,0,"D"
"1431","SP2","201516","04/01/16","Tenerife","Alcorcon",1,2,"A",0,2,"A"
"1432","SP2","201516","09/01/16","Alcorcon","Girona",1,0,"H",1,0,"H"
"1433","SP2","201516","09/01/16","Ath Bilbao B","Albacete",0,1,"A",0,0,"D"
"1434","SP2","201516","09/01/16","Gimnastic","Lugo",1,2,"A",0,0,"D"
"1435","SP2","201516","09/01/16","Numancia","Alaves",0,1,"A",0,0,"D"
"1436","SP2","201516","09/01/16","Valladolid","Elche",1,1,"D",0,0,"D"
"1437","SP2","201516","10/01/16","Cordoba","Mallorca",3,1,"H",2,0,"H"
"1438","SP2","201516","10/01/16","Huesca","Osasuna",0,1,"A",0,1,"A"
"1439","SP2","201516","10/01/16","Llagostera","Leganes",0,1,"A",0,1,"A"
"1440","SP2","201516","10/01/16","Mirandes","Almeria",1,1,"D",0,0,"D"
"1441","SP2","201516","10/01/16","Oviedo","Zaragoza",1,0,"H",1,0,"H"
"1442","SP2","201516","10/01/16","Ponferradina","Tenerife",0,1,"A",0,0,"D"
"1443","SP2","201516","16/01/16","Albacete","Numancia",0,2,"A",0,1,"A"
"1444","SP2","201516","16/01/16","Elche","Alcorcon",2,0,"H",1,0,"H"
"1445","SP2","201516","16/01/16","Osasuna","Oviedo",0,0,"D",0,0,"D"
"1446","SP2","201516","16/01/16","Tenerife","Ath Bilbao B",2,0,"H",2,0,"H"
"1447","SP2","201516","16/01/16","Zaragoza","Llagostera",1,0,"H",1,0,"H"
"1448","SP2","201516","17/01/16","Alaves","Gimnastic",1,3,"A",0,1,"A"
"1449","SP2","201516","17/01/16","Almeria","Cordoba",0,1,"A",0,0,"D"
"1450","SP2","201516","17/01/16","Girona","Ponferradina",4,0,"H",1,0,"H"
"1451","SP2","201516","17/01/16","Leganes","Mirandes",4,0,"H",3,0,"H"
"1452","SP2","201516","17/01/16","Lugo","Huesca",1,1,"D",1,0,"H"
"1453","SP2","201516","17/01/16","Mallorca","Valladolid",0,1,"A",0,0,"D"
"1454","SP2","201516","23/01/16","Alaves","Huesca",1,0,"H",1,0,"H"
"1455","SP2","201516","23/01/16","Girona","Ath Bilbao B",2,1,"H",1,1,"D"
"1456","SP2","201516","23/01/16","Leganes","Almeria",2,1,"H",2,0,"H"
"1457","SP2","201516","23/01/16","Lugo","Oviedo",2,2,"D",2,2,"D"
"1458","SP2","201516","23/01/16","Mallorca","Alcorcon",1,0,"H",0,0,"D"
"1459","SP2","201516","24/01/16","Albacete","Gimnastic",1,1,"D",0,0,"D"
"1460","SP2","201516","24/01/16","Elche","Ponferradina",1,0,"H",0,0,"D"
"1461","SP2","201516","24/01/16","Osasuna","Llagostera",3,0,"H",1,0,"H"
"1462","SP2","201516","24/01/16","Tenerife","Numancia",0,0,"D",0,0,"D"
"1463","SP2","201516","24/01/16","Valladolid","Cordoba",2,0,"H",2,0,"H"
"1464","SP2","201516","24/01/16","Zaragoza","Mirandes",1,2,"A",1,1,"D"
"1465","SP2","201516","30/01/16","Alcorcon","Valladolid",0,0,"D",0,0,"D"
"1466","SP2","201516","30/01/16","Cordoba","Leganes",2,3,"A",1,0,"H"
"1467","SP2","201516","30/01/16","Huesca","Albacete",3,1,"H",1,0,"H"
"1468","SP2","201516","30/01/16","Llagostera","Lugo",0,0,"D",0,0,"D"
"1469","SP2","201516","30/01/16","Oviedo","Alaves",1,1,"D",1,0,"H"
"1470","SP2","201516","31/01/16","Almeria","Zaragoza",2,1,"H",0,0,"D"
"1471","SP2","201516","31/01/16","Ath Bilbao B","Elche",0,1,"A",0,0,"D"
"1472","SP2","201516","31/01/16","Gimnastic","Tenerife",2,1,"H",2,0,"H"
"1473","SP2","201516","31/01/16","Mirandes","Osasuna",4,0,"H",0,0,"D"
"1474","SP2","201516","31/01/16","Numancia","Girona",1,1,"D",1,0,"H"
"1475","SP2","201516","31/01/16","Ponferradina","Mallorca",0,2,"A",0,0,"D"
"1476","SP2","201516","06/02/16","Albacete","Oviedo",2,2,"D",2,0,"H"
"1477","SP2","201516","06/02/16","Elche","Numancia",0,0,"D",0,0,"D"
"1478","SP2","201516","06/02/16","Tenerife","Huesca",1,1,"D",1,0,"H"
"1479","SP2","201516","06/02/16","Valladolid","Ponferradina",0,0,"D",0,0,"D"
"1480","SP2","201516","06/02/16","Zaragoza","Leganes",1,0,"H",0,0,"D"
"1481","SP2","201516","07/02/16","Alaves","Llagostera",1,0,"H",0,0,"D"
"1482","SP2","201516","07/02/16","Alcorcon","Cordoba",3,3,"D",2,2,"D"
"1483","SP2","201516","07/02/16","Girona","Gimnastic",1,1,"D",0,1,"A"
"1484","SP2","201516","07/02/16","Lugo","Mirandes",1,4,"A",0,1,"A"
"1485","SP2","201516","07/02/16","Mallorca","Ath Bilbao B",2,3,"A",1,1,"D"
"1486","SP2","201516","07/02/16","Osasuna","Almeria",0,0,"D",0,0,"D"
"1487","SP2","201516","13/02/16","Almeria","Lugo",0,2,"A",0,0,"D"
"1488","SP2","201516","13/02/16","Ath Bilbao B","Valladolid",0,1,"A",0,1,"A"
"1489","SP2","201516","13/02/16","Gimnastic","Elche",1,0,"H",1,0,"H"
"1490","SP2","201516","13/02/16","Mirandes","Alaves",0,0,"D",0,0,"D"
"1491","SP2","201516","13/02/16","Ponferradina","Alcorcon",0,0,"D",0,0,"D"
"1492","SP2","201516","14/02/16","Cordoba","Zaragoza",0,2,"A",0,1,"A"
"1493","SP2","201516","14/02/16","Huesca","Girona",0,1,"A",0,1,"A"
"1494","SP2","201516","14/02/16","Leganes","Osasuna",2,0,"H",1,0,"H"
"1495","SP2","201516","14/02/16","Llagostera","Albacete",2,0,"H",0,0,"D"
"1496","SP2","201516","14/02/16","Numancia","Mallorca",2,0,"H",1,0,"H"
"1497","SP2","201516","14/02/16","Oviedo","Tenerife",1,0,"H",1,0,"H"
"1498","SP2","201516","20/02/16","Albacete","Mirandes",1,1,"D",1,0,"H"
"1499","SP2","201516","20/02/16","Alcorcon","Ath Bilbao B",1,0,"H",0,0,"D"
"1500","SP2","201516","20/02/16","Lugo","Leganes",1,2,"A",1,1,"D"
"1501","SP2","201516","20/02/16","Mallorca","Gimnastic",2,2,"D",0,2,"A"
"1502","SP2","201516","20/02/16","Ponferradina","Cordoba",1,3,"A",0,2,"A"
"1503","SP2","201516","21/02/16","Alaves","Almeria",1,1,"D",0,1,"A"
"1504","SP2","201516","21/02/16","Elche","Huesca",1,1,"D",0,1,"A"
"1505","SP2","201516","21/02/16","Girona","Oviedo",1,1,"D",0,0,"D"
"1506","SP2","201516","21/02/16","Osasuna","Zaragoza",1,1,"D",0,1,"A"
"1507","SP2","201516","21/02/16","Tenerife","Llagostera",3,1,"H",2,1,"H"
"1508","SP2","201516","21/02/16","Valladolid","Numancia",2,2,"D",1,1,"D"
"1509","SP2","201516","27/02/16","Ath Bilbao B","Ponferradina",4,2,"H",2,1,"H"
"1510","SP2","201516","27/02/16","Cordoba","Osasuna",0,1,"A",0,0,"D"
"1511","SP2","201516","27/02/16","Llagostera","Girona",0,1,"A",0,0,"D"
"1512","SP2","201516","27/02/16","Numancia","Alcorcon",1,1,"D",1,0,"H"
"1513","SP2","201516","28/02/16","Almeria","Albacete",1,0,"H",0,0,"D"
"1514","SP2","201516","28/02/16","Gimnastic","Valladolid",1,1,"D",1,1,"D"
"1515","SP2","201516","28/02/16","Leganes","Alaves",2,0,"H",1,0,"H"
"1516","SP2","201516","28/02/16","Mirandes","Tenerife",1,2,"A",0,1,"A"
"1517","SP2","201516","28/02/16","Oviedo","Elche",3,0,"H",0,0,"D"
"1518","SP2","201516","28/02/16","Zaragoza","Lugo",3,1,"H",0,0,"D"
"1519","SP2","201516","05/03/16","Ath Bilbao B","Cordoba",1,2,"A",0,1,"A"
"1520","SP2","201516","05/03/16","Elche","Llagostera",1,1,"D",0,0,"D"
"1521","SP2","201516","05/03/16","Girona","Mirandes",2,0,"H",0,0,"D"
"1522","SP2","201516","05/03/16","Lugo","Osasuna",2,0,"H",0,0,"D"
"1523","SP2","201516","05/03/16","Mallorca","Oviedo",1,0,"H",0,0,"D"
"1524","SP2","201516","06/03/16","Alaves","Zaragoza",0,0,"D",0,0,"D"
"1525","SP2","201516","06/03/16","Albacete","Leganes",0,3,"A",0,2,"A"
"1526","SP2","201516","06/03/16","Alcorcon","Gimnastic",1,1,"D",0,0,"D"
"1527","SP2","201516","06/03/16","Ponferradina","Numancia",1,0,"H",0,0,"D"
"1528","SP2","201516","06/03/16","Tenerife","Almeria",0,0,"D",0,0,"D"
"1529","SP2","201516","06/03/16","Valladolid","Huesca",0,1,"A",0,1,"A"
"1530","SP2","201516","12/03/16","Almeria","Girona",1,0,"H",1,0,"H"
"1531","SP2","201516","12/03/16","Mirandes","Elche",1,2,"A",1,0,"H"
"1532","SP2","201516","12/03/16","Numancia","Ath Bilbao B",3,2,"H",1,1,"D"
"1533","SP2","201516","12/03/16","Oviedo","Valladolid",2,4,"A",1,3,"A"
"1534","SP2","201516","12/03/16","Zaragoza","Albacete",1,0,"H",0,0,"D"
"1535","SP2","201516","13/03/16","Cordoba","Lugo",1,2,"A",0,2,"A"
"1536","SP2","201516","13/03/16","Gimnastic","Ponferradina",1,1,"D",0,1,"A"
"1537","SP2","201516","13/03/16","Huesca","Alcorcon",1,0,"H",1,0,"H"
"1538","SP2","201516","13/03/16","Leganes","Tenerife",0,1,"A",0,0,"D"
"1539","SP2","201516","13/03/16","Llagostera","Mallorca",3,0,"H",1,0,"H"
"1540","SP2","201516","13/03/16","Osasuna","Alaves",3,1,"H",3,1,"H"
"1541","SP2","201516","16/03/16","Huesca","Mallorca",1,2,"A",0,2,"A"
"1542","SP2","201516","19/03/16","Alaves","Lugo",0,0,"D",0,0,"D"
"1543","SP2","201516","19/03/16","Albacete","Osasuna",3,1,"H",2,1,"H"
"1544","SP2","201516","19/03/16","Alcorcon","Oviedo",1,0,"H",0,0,"D"
"1545","SP2","201516","19/03/16","Elche","Almeria",0,0,"D",0,0,"D"
"1546","SP2","201516","19/03/16","Valladolid","Llagostera",3,0,"H",1,0,"H"
"1547","SP2","201516","20/03/16","Ath Bilbao B","Gimnastic",0,4,"A",0,1,"A"
"1548","SP2","201516","20/03/16","Girona","Leganes",1,1,"D",0,0,"D"
"1549","SP2","201516","20/03/16","Mallorca","Mirandes",1,1,"D",1,1,"D"
"1550","SP2","201516","20/03/16","Numancia","Cordoba",1,1,"D",1,1,"D"
"1551","SP2","201516","20/03/16","Ponferradina","Huesca",2,1,"H",1,0,"H"
"1552","SP2","201516","20/03/16","Tenerife","Zaragoza",0,0,"D",0,0,"D"
"1553","SP2","201516","26/03/16","Gimnastic","Numancia",1,0,"H",0,0,"D"
"1554","SP2","201516","26/03/16","Huesca","Ath Bilbao B",1,2,"A",0,0,"D"
"1555","SP2","201516","26/03/16","Leganes","Elche",0,0,"D",0,0,"D"
"1556","SP2","201516","26/03/16","Osasuna","Tenerife",0,0,"D",0,0,"D"
"1557","SP2","201516","26/03/16","Oviedo","Ponferradina",3,0,"H",2,0,"H"
"1558","SP2","201516","27/03/16","Almeria","Mallorca",1,1,"D",0,0,"D"
"1559","SP2","201516","27/03/16","Cordoba","Alaves",1,2,"A",0,0,"D"
"1560","SP2","201516","27/03/16","Llagostera","Alcorcon",4,0,"H",3,0,"H"
"1561","SP2","201516","27/03/16","Lugo","Albacete",2,1,"H",1,0,"H"
"1562","SP2","201516","27/03/16","Mirandes","Valladolid",4,1,"H",2,0,"H"
"1563","SP2","201516","27/03/16","Zaragoza","Girona",0,3,"A",0,2,"A"
"1564","SP2","201516","02/04/16","Alcorcon","Mirandes",1,0,"H",0,0,"D"
"1565","SP2","201516","02/04/16","Elche","Zaragoza",2,1,"H",1,1,"D"
"1566","SP2","201516","02/04/16","Mallorca","Leganes",3,0,"H",0,0,"D"
"1567","SP2","201516","02/04/16","Ponferradina","Llagostera",1,0,"H",0,0,"D"
"1568","SP2","201516","03/04/16","Albacete","Alaves",0,1,"A",0,0,"D"
"1569","SP2","201516","03/04/16","Gimnastic","Cordoba",4,4,"D",2,3,"A"
"1570","SP2","201516","03/04/16","Girona","Osasuna",0,0,"D",0,0,"D"
"1571","SP2","201516","03/04/16","Numancia","Huesca",3,2,"H",1,1,"D"
"1572","SP2","201516","03/04/16","Tenerife","Lugo",1,0,"H",0,0,"D"
"1573","SP2","201516","03/04/16","Valladolid","Almeria",1,1,"D",0,0,"D"
"1574","SP2","201516","04/04/16","Ath Bilbao B","Oviedo",2,1,"H",1,1,"D"
"1575","SP2","201516","09/04/16","Almeria","Alcorcon",1,1,"D",1,1,"D"
"1576","SP2","201516","09/04/16","Leganes","Valladolid",4,0,"H",2,0,"H"
"1577","SP2","201516","09/04/16","Llagostera","Ath Bilbao B",2,1,"H",0,0,"D"
"1578","SP2","201516","09/04/16","Lugo","Girona",1,1,"D",1,1,"D"
"1579","SP2","201516","09/04/16","Mirandes","Ponferradina",1,0,"H",1,0,"H"
"1580","SP2","201516","10/04/16","Alaves","Tenerife",2,2,"D",1,1,"D"
"1581","SP2","201516","10/04/16","Cordoba","Albacete",2,3,"A",0,1,"A"
"1582","SP2","201516","10/04/16","Huesca","Gimnastic",2,0,"H",1,0,"H"
"1583","SP2","201516","10/04/16","Osasuna","Elche",0,0,"D",0,0,"D"
"1584","SP2","201516","10/04/16","Oviedo","Numancia",1,0,"H",0,0,"D"
"1585","SP2","201516","10/04/16","Zaragoza","Mallorca",2,1,"H",1,1,"D"
"1586","SP2","201516","16/04/16","Ath Bilbao B","Mirandes",1,1,"D",0,0,"D"
"1587","SP2","201516","16/04/16","Elche","Lugo",2,0,"H",1,0,"H"
"1588","SP2","201516","16/04/16","Girona","Alaves",1,0,"H",1,0,"H"
"1589","SP2","201516","16/04/16","Numancia","Llagostera",1,1,"D",0,0,"D"
"1590","SP2","201516","16/04/16","Valladolid","Zaragoza",1,2,"A",1,1,"D"
"1591","SP2","201516","17/04/16","Alcorcon","Leganes",2,0,"H",1,0,"H"
"1592","SP2","201516","17/04/16","Gimnastic","Oviedo",0,0,"D",0,0,"D"
"1593","SP2","201516","17/04/16","Huesca","Cordoba",0,2,"A",0,1,"A"
"1594","SP2","201516","17/04/16","Mallorca","Osasuna",1,1,"D",1,0,"H"
"1595","SP2","201516","17/04/16","Ponferradina","Almeria",1,3,"A",0,2,"A"
"1596","SP2","201516","17/04/16","Tenerife","Albacete",1,0,"H",0,0,"D"
"1597","SP2","201516","23/04/16","Alaves","Elche",0,0,"D",0,0,"D"
"1598","SP2","201516","23/04/16","Albacete","Girona",0,3,"A",0,1,"A"
"1599","SP2","201516","23/04/16","Leganes","Ponferradina",3,0,"H",1,0,"H"
"1600","SP2","201516","23/04/16","Llagostera","Gimnastic",1,1,"D",0,0,"D"
"1601","SP2","201516","23/04/16","Oviedo","Huesca",0,1,"A",0,0,"D"
"1602","SP2","201516","24/04/16","Almeria","Ath Bilbao B",3,2,"H",1,1,"D"
"1603","SP2","201516","24/04/16","Cordoba","Tenerife",0,0,"D",0,0,"D"
"1604","SP2","201516","24/04/16","Lugo","Mallorca",2,1,"H",1,0,"H"
"1605","SP2","201516","24/04/16","Mirandes","Numancia",0,2,"A",0,2,"A"
"1606","SP2","201516","24/04/16","Osasuna","Valladolid",1,0,"H",1,0,"H"
"1607","SP2","201516","24/04/16","Zaragoza","Alcorcon",3,1,"H",2,1,"H"
"1608","SP2","201516","30/04/16","Alcorcon","Osasuna",0,1,"A",0,1,"A"
"1609","SP2","201516","30/04/16","Huesca","Llagostera",3,1,"H",3,0,"H"
"1610","SP2","201516","30/04/16","Mallorca","Alaves",0,0,"D",0,0,"D"
"1611","SP2","201516","30/04/16","Numancia","Almeria",2,0,"H",1,0,"H"
"1612","SP2","201516","01/05/16","Elche","Albacete",1,1,"D",0,0,"D"
"1613","SP2","201516","01/05/16","Gimnastic","Mirandes",3,2,"H",0,1,"A"
"1614","SP2","201516","01/05/16","Girona","Tenerife",1,0,"H",0,0,"D"
